Anio,Mes,FECHA,Pais_Destino,Prod_Principal,TRADICIONAL_Y_NO_TRAD,Codigo_Subpartida,Suma_FOB_miles,Suma_TM_Peso_Neto
2008,10,01-oct-2008,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1827314100.00,5801909700
2008,10,01-oct-2008,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,39194400.00,57118400
2008,10,01-oct-2008,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,70353000.00,157504200
2008,11,01-nov-2008,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2083032800.00,6530933600
2008,11,01-nov-2008,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,26382600.00,37482100
2008,11,01-nov-2008,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,57606800.00,122290000
2008,12,01-dic-2008,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2679923200.00,8709804800
2008,12,01-dic-2008,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,14944100.00,21223600
2008,12,01-dic-2008,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,46400200.00,90102900
2007,1,01-ene-2007,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2108075900.00,8762631900
2007,1,01-ene-2007,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,41745500.00,88312700
2007,2,01-feb-2007,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2081214800.00,8639933700
2007,2,01-feb-2007,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,35155100.00,74205700
2007,3,01-mar-2007,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2200462700.00,9167204400
2007,3,01-mar-2007,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,49309400.00,104153800
2007,4,01-abr-2007,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1640995600.00,6841352500
2007,4,01-abr-2007,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,45601300.00,95908100
2007,5,01-may-2007,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2182524300.00,9086298900
2007,5,01-may-2007,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,49938500.00,102518600
2007,6,01-jun-2007,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2116103400.00,8532455600
2007,6,01-jun-2007,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,56200700.00,112326400
2007,7,01-jul-2007,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2156341200.00,8265281500
2007,7,01-jul-2007,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,44682700.00,87490200
2007,8,01-ago-2007,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2004211200.00,7431386600
2007,8,01-ago-2007,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,46004500.00,90271400
2007,9,01-sep-2007,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1703432100.00,6243054100
2007,9,01-sep-2007,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,468000.00,754000
2007,9,01-sep-2007,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,43967000.00,96534800
2007,10,01-oct-2007,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1904867100.00,6573887700
2007,10,01-oct-2007,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,1008000.00,1653000
2007,10,01-oct-2007,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,172953100.00,124181500
2007,11,01-nov-2007,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2082561600.00,7023701400
2007,11,01-nov-2007,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,1472400.00,2444700
2007,11,01-nov-2007,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,54056700.00,110025600
2007,12,01-dic-2007,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2163543200.00,7170791400
2007,12,01-dic-2007,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,1512400.00,2494900
2007,12,01-dic-2007,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,37751100.00,74978600
2006,1,01-ene-2006,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2324520400.00,7975178300
2006,1,01-ene-2006,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,573000000.00,77350100
2006,2,01-feb-2006,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2674290800.00,9297737400
2006,2,01-feb-2006,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,915145400.00,81988400
2006,3,01-mar-2006,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2818190900.00,10054479300
2006,3,01-mar-2006,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,46841700.00,97208900
2006,4,01-abr-2006,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2574607900.00,9177117900
2006,4,01-abr-2006,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,47632400.00,100903100
2006,5,01-may-2006,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2292788100.00,9435972100
2006,5,01-may-2006,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,47959800.00,103553400
2006,6,01-jun-2006,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2533743700.00,10663115300
2006,6,01-jun-2006,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,62966000.00,132083700
2006,7,01-jul-2006,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1793340100.00,7600440300
2006,7,01-jul-2006,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,54425100.00,112659900
2006,8,01-ago-2006,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1938462200.00,8099209700
2006,8,01-ago-2006,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,54516300.00,110071200
2006,9,01-sep-2006,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2242805500.00,9431926300
2006,9,01-sep-2006,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,68647200.00,132782400
2006,10,01-oct-2006,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1805692800.00,7256295800
2006,10,01-oct-2006,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,59071300.00,115816500
2006,11,01-nov-2006,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1847561500.00,7483906200
2006,11,01-nov-2006,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,54525500.00,111182700
2006,12,01-dic-2006,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2556579600.00,9675310800
2006,12,01-dic-2006,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,39957600.00,84182100
2005,1,01-ene-2005,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1734820700.00,7869570200
2005,1,01-ene-2005,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,33343400.00,72381800
2005,2,01-feb-2005,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1968734400.00,9004338600
2005,2,01-feb-2005,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,41905800.00,188752200
2005,3,01-mar-2005,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1659891900.00,7428404600
2005,3,01-mar-2005,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,77455600.00,368086800
2005,4,01-abr-2005,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1774801600.00,8025415500
2005,4,01-abr-2005,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,65627000.00,345680100
2005,5,01-may-2005,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1832878600.00,8062926600
2005,5,01-may-2005,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,52933400.00,138786300
2005,6,01-jun-2005,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1891131100.00,8042663300
2005,6,01-jun-2005,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,56463800.00,120606900
2005,7,01-jul-2005,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1940265400.00,8570133000
2005,7,01-jul-2005,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,52888700.00,109764800
2005,8,01-ago-2005,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1671309300.00,7359136900
2005,8,01-ago-2005,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,49560400.00,101958600
2005,9,01-sep-2005,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2082057900.00,8446676000
2005,9,01-sep-2005,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,52766700.00,109578700
2005,10,01-oct-2005,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1560048700.00,6494174100
2005,10,01-oct-2005,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,46495500.00,97609000
2005,11,01-nov-2005,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1807071500.00,7515233300
2005,11,01-nov-2005,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,45941800.00,95770200
2005,12,01-dic-2005,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2396454900.00,8805548400
2005,12,01-dic-2005,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,51676700.00,107822800
2004,1,01-ene-2004,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2126470200.00,9893244700
2004,1,01-ene-2004,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,32300500.00,71306400
2004,2,01-feb-2004,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1742510600.00,8003284000
2004,2,01-feb-2004,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,32271700.00,70239700
2004,3,01-mar-2004,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1385411900.00,6181151300
2004,3,01-mar-2004,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,44518000.00,97441800
2004,4,01-abr-2004,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2002410400.00,8970087000
2004,4,01-abr-2004,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,57972300.00,128776200
2004,5,01-may-2004,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1553668800.00,6894935800
2004,5,01-may-2004,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,56861100.00,120236800
2004,6,01-jun-2004,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1947940900.00,8841706300
2004,6,01-jun-2004,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,59495200.00,179351900
2004,7,01-jul-2004,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2165218600.00,9843938200
2004,7,01-jul-2004,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,51304600.00,110961600
2004,8,01-ago-2004,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1524101900.00,6876824200
2004,8,01-ago-2004,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,50579500.00,130010400
2004,9,01-sep-2004,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1531939100.00,6880673400
2004,9,01-sep-2004,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,42711300.00,92585400
2004,10,01-oct-2004,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1394609600.00,6209099300
2004,10,01-oct-2004,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,55649100.00,120961700
2004,11,01-nov-2004,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1520660300.00,6857590900
2004,11,01-nov-2004,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,38843300.00,89302700
2004,12,01-dic-2004,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1555279100.00,7004686900
2004,12,01-dic-2004,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,42008800.00,91108900
2003,1,01-ene-2003,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1818901300.00,7607630400
2003,1,01-ene-2003,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,35140300.00,66519000
2003,2,01-feb-2003,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2174695700.00,9080105600
2003,2,01-feb-2003,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,35876200.00,79372400
2003,3,01-mar-2003,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2166757700.00,9127320600
2003,3,01-mar-2003,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,38623500.00,85069500
2003,4,01-abr-2003,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2213077000.00,9805915500
2003,4,01-abr-2003,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,43835200.00,97938200
2003,5,01-may-2003,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2154358500.00,9023011800
2003,5,01-may-2003,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,51509400.00,112841400
2003,6,01-jun-2003,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2037495100.00,8561092600
2003,6,01-jun-2003,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,49466100.00,109080700
2003,7,01-jul-2003,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1913434800.00,7998443300
2003,7,01-jul-2003,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,48303000.00,106628600
2003,8,01-ago-2003,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1792658900.00,7549472100
2003,8,01-ago-2003,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,43542800.00,95254700
2003,9,01-sep-2003,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1744781000.00,7126328000
2003,9,01-sep-2003,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,48035900.00,104293300
2003,10,01-oct-2003,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1396097600.00,5381567200
2003,10,01-oct-2003,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,53877500.00,116353200
2003,11,01-nov-2003,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1478730700.00,6082597200
2003,11,01-nov-2003,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,42558400.00,88617200
2003,12,01-dic-2003,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1168387200.00,5372942200
2003,12,01-dic-2003,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,37158700.00,79563800
2002,1,01-ene-2002,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1690767900.00,7598160900
2002,1,01-ene-2002,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,35692300.00,80949500
2002,2,01-feb-2002,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1918863000.00,8953505900
2002,2,01-feb-2002,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,25674400.00,58309800
2002,3,01-mar-2002,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2517058200.00,11260202700
2002,3,01-mar-2002,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,41320000.00,93710700
2002,4,01-abr-2002,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1901764600.00,8626524100
2002,4,01-abr-2002,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,36491200.00,84560200
2002,5,01-may-2002,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2508205300.00,11242014900
2002,5,01-may-2002,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,49887500.00,112571400
2002,6,01-jun-2002,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2222574000.00,10016720100
2002,6,01-jun-2002,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,45019200.00,102099500
2002,7,01-jul-2002,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2174551500.00,9695530200
2002,7,01-jul-2002,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,47903000.00,108629600
2002,8,01-ago-2002,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1790890400.00,8002025400
2002,8,01-ago-2002,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,41993000.00,95237000
2002,9,01-sep-2002,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1635527600.00,7330250800
2002,9,01-sep-2002,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,39886800.00,90460900
2002,10,01-oct-2002,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1548855200.00,6798312500
2002,10,01-oct-2002,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,45619900.00,99139100
2002,11,01-nov-2002,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1612119700.00,7008678100
2002,11,01-nov-2002,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,39488800.00,70961900
2002,12,01-dic-2002,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2001814800.00,8647392600
2002,12,01-dic-2002,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,36865200.00,68313000
2001,1,01-ene-2001,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2081776000.00,9021849700
2001,1,01-ene-2001,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,23070700.00,56568100
2001,2,01-feb-2001,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2082871600.00,9031039100
2001,2,01-feb-2001,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,18889900.00,46374300
2001,3,01-mar-2001,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2370242700.00,10247344800
2001,3,01-mar-2001,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,37076500.00,90909700
2001,4,01-abr-2001,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1826770300.00,7912066600
2001,4,01-abr-2001,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,33169200.00,81184500
2001,5,01-may-2001,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1898100300.00,8218719400
2001,5,01-may-2001,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,27575700.00,67613300
2001,6,01-jun-2001,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1590351100.00,6890534500
2001,6,01-jun-2001,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,39972800.00,98010400
2001,7,01-jul-2001,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,2008706800.00,8700385000
2001,7,01-jul-2001,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,36568300.00,89600400
2001,8,01-ago-2001,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1744445500.00,7555000500
2001,8,01-ago-2001,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,34713200.00,85260700
2001,9,01-sep-2001,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1492117100.00,6460920100
2001,9,01-sep-2001,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,32025500.00,78317600
2001,10,01-oct-2001,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1467232600.00,6341559900
2001,10,01-oct-2001,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,35642600.00,82525000
2001,11,01-nov-2001,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1739367600.00,7552327500
2001,11,01-nov-2001,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,38477200.00,87804000
2001,12,01-dic-2001,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,1806464700.00,7772349900
2001,12,01-dic-2001,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,35988800.00,81620200
